SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,31,5,Nebraska,Arthur County,12,11,25,12,13
50,31,5,Nebraska,Arthur County,12,12,23,14,9
50,31,5,Nebraska,Arthur County,12,13,26,12,14
50,31,5,Nebraska,Arthur County,12,14,28,13,15
50,31,5,Nebraska,Arthur County,12,15,26,12,14
50,31,5,Nebraska,Arthur County,12,16,20,11,9
50,31,5,Nebraska,Arthur County,12,17,19,7,12
50,31,5,Nebraska,Arthur County,12,18,6,5,1
50,31,7,Nebraska,Banner County,12,0,745,361,384
50,31,7,Nebraska,Banner County,12,1,56,28,28
50,31,7,Nebraska,Banner County,12,2,59,29,30
50,31,7,Nebraska,Banner County,12,3,38,19,19
50,31,7,Nebraska,Banner County,12,4,36,11,25
50,31,7,Nebraska,Banner County,12,5,35,14,21
50,31,7,Nebraska,Banner County,12,6,44,22,22
50,31,7,Nebraska,Banner County,12,7,39,20,19
50,31,7,Nebraska,Banner County,12,8,44,22,22
50,31,7,Nebraska,Banner County,12,9,28,15,13
50,31,7,Nebraska,Banner County,12,10,24,9,15
50,31,7,Nebraska,Banner County,12,11,35,15,20
50,31,7,Nebraska,Banner County,12,12,57,25,32
50,31,7,Nebraska,Banner County,12,13,71,36,35
50,31,7,Nebraska,Banner County,12,14,66,42,24
50,31,7,Nebraska,Banner County,12,15,53,23,30
50,31,7,Nebraska,Banner County,12,16,27,15,12
50,31,7,Nebraska,Banner County,12,17,20,9,11
50,31,7,Nebraska,Banner County,12,18,13,7,6
50,31,9,Nebraska,Blaine County,12,0,465,243,222
50,31,9,Nebraska,Blaine County,12,1,27,14,13
50,31,9,Nebraska,Blaine County,12,2,24,17,7
50,31,9,Nebraska,Blaine County,12,3,24,12,12
50,31,9,Nebraska,Blaine County,12,4,21,10,11
50,31,9,Nebraska,Blaine County,12,5,22,15,7
50,31,9,Nebraska,Blaine County,12,6,24,11,13
50,31,9,Nebraska,Blaine County,12,7,20,11,9
50,31,9,Nebraska,Blaine County,12,8,22,11,11
50,31,9,Nebraska,Blaine County,12,9,18,9,9
50,31,9,Nebraska,Blaine County,12,10,20,7,13
50,31,9,Nebraska,Blaine County,12,11,35,17,18
50,31,9,Nebraska,Blaine County,12,12,50,26,24
50,31,9,Nebraska,Blaine County,12,13,33,22,11
50,31,9,Nebraska,Blaine County,12,14,43,17,26
50,31,9,Nebraska,Blaine County,12,15,17,13,4
50,31,9,Nebraska,Blaine County,12,16,32,17,15
50,31,9,Nebraska,Blaine County,12,17,15,4,11
50,31,9,Nebraska,Blaine County,12,18,18,10,8
50,31,11,Nebraska,Boone County,12,0,5192,2576,2616
50,31,11,Nebraska,Boone County,12,1,317,154,163
50,31,11,Nebraska,Boone County,12,2,343,171,172
50,31,11,Nebraska,Boone County,12,3,346,166,180
50,31,11,Nebraska,Boone County,12,4,291,144,147
50,31,11,Nebraska,Boone County,12,5,255,140,115
50,31,11,Nebraska,Boone County,12,6,254,124,130
50,31,11,Nebraska,Boone County,12,7,274,145,129
50,31,11,Nebraska,Boone County,12,8,283,154,129
50,31,11,Nebraska,Boone County,12,9,236,124,112
50,31,11,Nebraska,Boone County,12,10,232,122,110
50,31,11,Nebraska,Boone County,12,11,309,148,161
50,31,11,Nebraska,Boone County,12,12,398,202,196
50,31,11,Nebraska,Boone County,12,13,438,236,202
50,31,11,Nebraska,Boone County,12,14,329,171,158
50,31,11,Nebraska,Boone County,12,15,258,122,136
50,31,11,Nebraska,Boone County,12,16,223,110,113
50,31,11,Nebraska,Boone County,12,17,172,72,100
50,31,11,Nebraska,Boone County,12,18,234,71,163
50,31,13,Nebraska,Box Butte County,12,0,10783,5365,5418
50,31,13,Nebraska,Box Butte County,12,1,728,344,384
50,31,13,Nebraska,Box Butte County,12,2,803,410,393
50,31,13,Nebraska,Box Butte County,12,3,755,372,383
50,31,13,Nebraska,Box Butte County,12,4,663,350,313
50,31,13,Nebraska,Box Butte County,12,5,546,273,273
50,31,13,Nebraska,Box Butte County,12,6,653,329,324
50,31,13,Nebraska,Box Butte County,12,7,610,315,295
50,31,13,Nebraska,Box Butte County,12,8,622,306,316
50,31,13,Nebraska,Box Butte County,12,9,647,347,300
50,31,13,Nebraska,Box Butte County,12,10,570,290,280
50,31,13,Nebraska,Box Butte County,12,11,520,250,270
50,31,13,Nebraska,Box Butte County,12,12,677,317,360
50,31,13,Nebraska,Box Butte County,12,13,905,495,410
50,31,13,Nebraska,Box Butte County,12,14,701,361,340
50,31,13,Nebraska,Box Butte County,12,15,531,272,259
50,31,13,Nebraska,Box Butte County,12,16,335,153,182
50,31,13,Nebraska,Box Butte County,12,17,219,83,136
50,31,13,Nebraska,Box Butte County,12,18,298,98,200
50,31,15,Nebraska,Boyd County,12,0,1919,955,964
50,31,15,Nebraska,Boyd County,12,1,86,31,55
50,31,15,Nebraska,Boyd County,12,2,103,55,48
50,31,15,Nebraska,Boyd County,12,3,94,46,48
50,31,15,Nebraska,Boyd County,12,4,111,57,54
50,31,15,Nebraska,Boyd County,12,5,103,48,55
50,31,15,Nebraska,Boyd County,12,6,85,48,37
50,31,15,Nebraska,Boyd County,12,7,77,39,38
50,31,15,Nebraska,Boyd County,12,8,75,39,36
50,31,15,Nebraska,Boyd County,12,9,94,52,42
50,31,15,Nebraska,Boyd County,12,10,85,44,41
50,31,15,Nebraska,Boyd County,12,11,83,53,30
50,31,15,Nebraska,Boyd County,12,12,158,73,85
50,31,15,Nebraska,Boyd County,12,13,170,89,81
50,31,15,Nebraska,Boyd County,12,14,167,87,80
50,31,15,Nebraska,Boyd County,12,15,146,78,68
50,31,15,Nebraska,Boyd County,12,16,101,45,56
50,31,15,Nebraska,Boyd County,12,17,70,32,38
50,31,15,Nebraska,Boyd County,12,18,111,39,72
50,31,17,Nebraska,Brown County,12,0,2955,1472,1483
50,31,17,Nebraska,Brown County,12,1,150,87,63
50,31,17,Nebraska,Brown County,12,2,172,93,79
50,31,17,Nebraska,Brown County,12,3,166,80,86
50,31,17,Nebraska,Brown County,12,4,210,101,109
50,31,17,Nebraska,Brown County,12,5,130,70,60
50,31,17,Nebraska,Brown County,12,6,127,70,57
50,31,17,Nebraska,Brown County,12,7,140,75,65
50,31,17,Nebraska,Brown County,12,8,132,68,64
50,31,17,Nebraska,Brown County,12,9,153,77,76
50,31,17,Nebraska,Brown County,12,10,171,85,86
50,31,17,Nebraska,Brown County,12,11,147,73,74
50,31,17,Nebraska,Brown County,12,12,214,106,108
50,31,17,Nebraska,Brown County,12,13,245,121,124
50,31,17,Nebraska,Brown County,12,14,234,109,125
50,31,17,Nebraska,Brown County,12,15,171,83,88
50,31,17,Nebraska,Brown County,12,16,143,66,77
50,31,17,Nebraska,Brown County,12,17,120,59,61
50,31,17,Nebraska,Brown County,12,18,130,49,81
50,31,19,Nebraska,Buffalo County,12,0,49659,24841,24818
50,31,19,Nebraska,Buffalo County,12,1,3292,1696,1596
50,31,19,Nebraska,Buffalo County,12,2,3225,1694,1531
50,31,19,Nebraska,Buffalo County,12,3,3131,1617,1514
50,31,19,Nebraska,Buffalo County,12,4,3844,1994,1850
50,31,19,Nebraska,Buffalo County,12,5,5470,2762,2708
50,31,19,Nebraska,Buffalo County,12,6,3377,1702,1675
50,31,19,Nebraska,Buffalo County,12,7,3202,1663,1539
50,31,19,Nebraska,Buffalo County,12,8,3273,1728,1545
50,31,19,Nebraska,Buffalo County,12,9,2795,1421,1374
50,31,19,Nebraska,Buffalo County,12,10,2498,1267,1231
50,31,19,Nebraska,Buffalo County,12,11,2494,1240,1254
50,31,19,Nebraska,Buffalo County,12,12,2793,1359,1434
50,31,19,Nebraska,Buffalo County,12,13,2792,1354,1438
50,31,19,Nebraska,Buffalo County,12,14,2490,1207,1283
50,31,19,Nebraska,Buffalo County,12,15,1806,849,957
50,31,19,Nebraska,Buffalo County,12,16,1265,574,691
50,31,19,Nebraska,Buffalo County,12,17,841,346,495
50,31,19,Nebraska,Buffalo County,12,18,1071,368,703
50,31,21,Nebraska,Burt County,12,0,6459,3218,3241
50,31,21,Nebraska,Burt County,12,1,356,203,153
50,31,21,Nebraska,Burt County,12,2,391,197,194
50,31,21,Nebraska,Burt County,12,3,458,230,228
50,31,21,Nebraska,Burt County,12,4,381,220,161
50,31,21,Nebraska,Burt County,12,5,286,149,137
50,31,21,Nebraska,Burt County,12,6,332,172,160
50,31,21,Nebraska,Burt County,12,7,321,163,158
50,31,21,Nebraska,Burt County,12,8,349,163,186
50,31,21,Nebraska,Burt County,12,9,321,162,159
50,31,21,Nebraska,Burt County,12,10,340,163,177
50,31,21,Nebraska,Burt County,12,11,392,196,196
50,31,21,Nebraska,Burt County,12,12,460,231,229
50,31,21,Nebraska,Burt County,12,13,499,257,242
50,31,21,Nebraska,Burt County,12,14,466,236,230
50,31,21,Nebraska,Burt County,12,15,354,164,190
50,31,21,Nebraska,Burt County,12,16,269,133,136
